/Users/Zara/Desktop/data6/IMG/center_2019_02_14_09_51_11_923.jpg, /Users/Zara/Desktop/data6/IMG/left_2019_02_14_09_51_11_923.jpg, /Users/Zara/Desktop/data6/IMG/right_2019_02_14_09_51_11_923.jpg, 0, 0, 0, 8.258777E-05
/Users/Zara/Desktop/data6/IMG/center_2019_02_14_09_51_12_024.jpg, /Users/Zara/Desktop/data6/IMG/left_2019_02_14_09_51_12_024.jpg, /Users/Zara/Desktop/data6/IMG/right_2019_02_14_09_51_12_024.jpg, 0, 0, 0, 8.32145E-05
/Users/Zara/Desktop/data6/IMG/center_2019_02_14_09_51_12_127.jpg, /Users/Zara/Desktop/data6/IMG/left_2019_02_14_09_51_12_127.jpg, /Users/Zara/Desktop/data6/IMG/right_2019_02_14_09_51_12_127.jpg, 0, 0, 0, 8.170419E-05
/Users/Zara/Desktop/data6/IMG/center_2019_02_14_09_51_12_228.jpg, /Users/Zara/Desktop/data6/IMG/left_2019_02_14_09_51_12_228.jpg, /Users/Zara/Desktop/data6/IMG/right_2019_02_14_09_51_12_228.jpg, 0, 0, 0, 8.224748E-05
/Users/Zara/Desktop/data6/IMG/center_2019_02_14_09_51_12_332.jpg, /Users/Zara/Desktop/data6/IMG/left_2019_02_14_09_51_12_332.jpg, /Users/Zara/Desktop/data6/IMG/right_2019_02_14_09_51_12_332.jpg, 0, 0, 0, 8.200126E-05
/Users/Zara/Desktop/data6/IMG/center_2019_02_14_09_51_12_435.jpg, /Users/Zara/Desktop/data6/IMG/left_2019_02_14_09_51_12_435.jpg, /Users/Zara/Desktop/data6/IMG/right_2019_02_14_09_51_12_435.jpg, 0, 0, 0, 8.220837E-05
/Users/Zara/Desktop/data6/IMG/center_2019_02_14_09_51_12_536.jpg, /Users/Zara/Desktop/data6/IMG/left_2019_02_14_09_51_12_536.jpg, /Users/Zara/Desktop/data6/IMG/right_2019_02_14_09_51_12_536.jpg, 0, 0.08747077, 0, 0.03582353
/Users/Zara/Desktop/data6/IMG/center_2019_02_14_09_51_12_640.jpg, /Users/Zara/Desktop/data6/IMG/left_2019_02_14_09_51_12_640.jpg, /Users/Zara/Desktop/data6/IMG/right_2019_02_14_09_51_12_640.jpg, 0, 0.3752818, 0, 0.3334203
/Users/Zara/Desktop/data6/IMG/center_2019_02_14_09_51_12_740.jpg, /Users/Zara/Desktop/data6/IMG/left_2019_02_14_09_51_12_740.jpg, /Users/Zara/Desktop/data6/IMG/right_2019_02_14_09_51_12_740.jpg, 0, 0.677835, 0, 0.9287537
/Users/Zara/Desktop/data6/IMG/center_2019_02_14_09_51_12_843.jpg, /Users/Zara/Desktop/data6/IMG/left_2019_02_14_09_51_12_843.jpg, /Users/Zara/Desktop/data6/IMG/right_2019_02_14_09_51_12_843.jpg, -0.1159497, 0.9874767, 0, 2.028537
